# step  time_fs  cv_FeH(A)  bias(kJ/mol)  d_min_FeH(A)  d_min_OH(A)  d_min_SH(A)
3020 1510.0 2.6253 2.8315 2.6253 1.1014 1.8769
3030 1515.0 2.6174 2.2730 2.6174 1.0984 1.8716
3040 1520.0 2.6462 4.6262 2.6462 0.9911 1.9933
3050 1525.0 2.5483 0.0015 2.5483 1.0666 2.0868
3060 1530.0 2.6191 2.3906 2.6191 0.9773 2.3518
3070 1535.0 2.5405 0.0452 2.5405 1.0138 2.4160
3080 1540.0 2.5390 0.0603 2.5390 0.9679 2.5095
3090 1545.0 2.5758 0.3331 2.5758 1.0354 2.5436
3100 1550.0 2.6829 8.8293 2.6829 1.0063 2.5569
3110 1555.0 2.6159 2.1745 2.6159 1.0307 2.4540
3120 1560.0 2.5578 0.0306 2.5578 0.9914 2.3718
3130 1565.0 2.5433 0.0222 2.5433 1.0070 2.3299
3140 1570.0 2.5616 0.0678 2.5616 1.0035 2.3702
3150 1575.0 2.5310 0.1803 2.5310 1.0041 2.3691
3160 1580.0 2.5075 0.9042 2.5075 0.9906 2.3506
3170 1585.0 2.4836 2.2056 2.4836 0.9752 2.4181
3180 1590.0 2.4628 3.8060 2.4628 0.9836 2.3464
3190 1595.0 2.5053 0.9993 2.5053 0.9580 2.3821
3200 1600.0 2.4812 2.3675 2.4812 0.9983 2.4501
3210 1605.0 2.5194 0.4678 2.5194 0.9909 2.3993
3220 1610.0 2.5265 0.2772 2.5265 1.0143 2.4179
3230 1615.0 2.5429 0.0250 2.5429 0.9957 2.5076
3240 1620.0 2.5316 0.1700 2.5316 1.0123 2.5066
3250 1625.0 2.5420 0.0324 2.5420 0.9922 2.5470
3260 1630.0 2.5528 0.0041 2.5528 0.9963 2.5174
3270 1635.0 2.5534 0.0057 2.5534 1.0224 2.4105
3280 1640.0 2.5790 0.4201 2.5790 1.0056 2.4000
3290 1645.0 2.5939 0.9655 2.5939 1.0012 2.4477
3300 1650.0 2.5978 1.1414 2.5978 1.0033 2.4297
3310 1655.0 2.5865 0.6673 2.5865 1.0054 2.3331
3320 1660.0 2.5777 0.3831 2.5777 1.0036 2.2438
3330 1665.0 2.5470 0.0045 2.5470 1.0232 2.2016
3340 1670.0 2.5468 0.0050 2.5468 1.0085 2.1751
3350 1675.0 2.5510 0.0005 2.5510 1.0085 2.1331
3360 1680.0 2.5470 0.0045 2.5470 1.0296 2.0974
3370 1685.0 2.5518 0.0017 2.5518 1.0073 2.1389
3380 1690.0 2.5339 0.1301 2.5339 0.9948 2.2369
3390 1695.0 2.5104 0.7842 2.5104 1.0130 2.2817
3400 1700.0 2.5396 0.0543 2.5396 0.9847 2.3235
3410 1705.0 2.5394 0.0563 2.5394 1.0236 2.4031
3420 1710.0 2.6263 2.9107 2.6263 0.9739 2.5786
3430 1715.0 2.5968 1.0938 2.5968 1.0366 2.6436
3440 1720.0 2.6556 5.5764 2.6556 0.9485 2.6827
3450 1725.0 2.5607 0.0576 2.5607 1.0516 2.6248
3460 1730.0 2.5811 0.4841 2.5811 0.9515 2.5762
3470 1735.0 2.4825 2.2758 2.4825 1.0450 2.4955
3480 1740.0 2.5542 0.0089 2.5542 0.9489 2.5353
3490 1745.0 2.5221 0.3878 2.5221 1.0312 2.5247
3500 1750.0 2.5524 0.0028 2.5524 0.9790 2.5202
3510 1755.0 2.5123 0.7098 2.5123 1.0108 2.4702
3520 1760.0 2.5316 0.1685 2.5316 1.0060 2.4723
3530 1765.0 2.5925 0.9014 2.5925 1.0179 2.4192
3540 1770.0 2.6427 4.2926 2.6427 1.0215 2.4528
3550 1775.0 2.6163 2.2004 2.6163 1.0243 2.4663
3560 1780.0 2.5613 0.0634 2.5613 1.0198 2.2948
3570 1785.0 2.5368 0.0869 2.5368 1.0010 2.1888
3580 1790.0 2.5282 0.2380 2.5282 1.0127 1.9969
3590 1795.0 2.5737 0.2814 2.5737 1.0653 1.7769
3600 1800.0 2.6227 2.6424 2.6227 1.0756 1.7117
3610 1805.0 2.5879 0.7176 2.5879 1.0983 1.7240
3620 1810.0 2.6603 6.0814 2.6603 1.0265 1.8635
3630 1815.0 2.6521 5.2149 2.6521 1.0666 1.8735
3640 1820.0 2.6996 11.1862 2.6996 1.0493 1.9080
3650 1825.0 2.7068 12.3002 2.7068 1.0784 1.9274
3660 1830.0 2.7187 14.2335 2.7187 1.0843 1.9623
3670 1835.0 2.7472 19.4342 2.7472 1.0325 2.0314
3680 1840.0 2.6144 2.0705 2.6144 1.1240 1.9889
3690 1845.0 2.6749 7.7958 2.6749 0.9786 2.1437
3700 1850.0 2.5251 0.3092 2.5251 1.0740 2.2458
3710 1855.0 2.6134 2.0086 2.6134 0.9629 2.1859
3720 1860.0 2.5580 0.0322 2.5580 1.0684 1.9964
3730 1865.0 2.6526 5.2648 2.6526 0.9832 2.0347
3740 1870.0 2.5943 0.9810 2.5943 1.0550 1.9748
3750 1875.0 2.6057 1.5538 2.6057 0.9893 2.0449
3760 1880.0 2.5496 0.0001 2.5496 1.0184 2.0369
3770 1885.0 2.5576 0.0287 2.5576 0.9928 2.0461
3780 1890.0 2.5535 0.0060 2.5535 1.0222 1.9938
3790 1895.0 2.5809 0.4764 2.5809 1.0149 1.9925
3800 1900.0 2.6107 1.8423 2.6107 1.0105 2.0212
3810 1905.0 2.6034 1.4279 2.6034 1.0260 2.0328
3820 1910.0 2.5806 0.4687 2.5806 0.9806 2.1032
3830 1915.0 2.4975 1.3772 2.4975 1.0287 2.1055
3840 1920.0 2.5393 0.0571 2.5393 0.9706 2.2333
3850 1925.0 2.5283 0.2365 2.5283 1.0181 2.2552
3860 1930.0 2.5502 0.0000 2.5502 0.9967 2.2994
3870 1935.0 2.5344 0.1218 2.5344 0.9928 2.3116
3880 1940.0 2.5124 0.7053 2.5124 1.0175 2.3108
3890 1945.0 2.5540 0.0079 2.5540 0.9856 2.3206
3900 1950.0 2.5221 0.3878 2.5221 1.0357 2.2263
3910 1955.0 2.5455 0.0102 2.5455 0.9675 2.1843
3920 1960.0 2.4806 2.4097 2.4806 1.0148 2.0944
3930 1965.0 2.5639 0.0970 2.5639 0.9663 2.1139
3940 1970.0 2.5463 0.0067 2.5463 1.0212 2.0975
3950 1975.0 2.5355 0.1045 2.5355 0.9713 2.1289
3960 1980.0 2.4688 3.3001 2.4688 1.0003 2.0969
3970 1985.0 2.5414 0.0366 2.5414 0.9564 2.1072
3980 1990.0 2.5866 0.6709 2.5866 1.0196 2.0353
3990 1995.0 2.6679 6.9506 2.6679 0.9889 2.0425
4000 2000.0 2.6259 2.8780 2.6259 1.0190 2.0407
4010 2005.0 2.5848 0.6042 2.5848 1.0059 2.0975
4020 2010.0 2.5595 0.0447 2.5595 0.9976 2.1147
4030 2015.0 2.5753 0.3194 2.5753 0.9824 2.1021
4040 2020.0 2.5820 0.5131 2.5820 0.9918 2.1069
4050 2025.0 2.5840 0.5793 2.5840 0.9982 2.1351
4060 2030.0 2.5702 0.2039 2.5702 0.9810 2.1162
4070 2035.0 2.5408 0.0422 2.5408 1.0027 2.0634
4080 2040.0 2.5766 0.3546 2.5766 0.9606 2.0902
4090 2045.0 2.5340 0.1277 2.5340 1.0271 2.1111
4100 2050.0 2.5736 0.2774 2.5736 0.9730 2.1651
